Name,Ticker,"Sub-Sector","Market Cap","Domestic Institutional Holding","Mutual Fund Holding","Foreign Institutional Holding","Promoter Holding","MF Holding Change – 3M"," MF Holding Change – 6M","FII Holding Change – 3M","Promoter Holding Change – 6M ","DII Holding Change – 3M","DII Holding Change – 6M","FII Holding Change – 6M","Promoter Holding Change – 3M","Insurance Firms Holding","Retail Investor Holding"
Phaarmasia Ltd,PHRMASI,"Pharmaceuticals","42.2247476","0.05800532008390265","0","0","73.51342325134466","0","0","0","0","0","0","0","0","0","20.748327220314753"
Varyaa Creations Ltd,VARYAA,"Apparel, Accessories & Luxury Goods","42.22385","0","0","0","72.02505219206681","0",,"0",,"0",,,"4.881256884743308","0","23.632567849686847"
Nivaka Fashions Ltd,NIVAKA,,"42.20559","0","0","1.329243353783231","24.493917616126204","0","0","0.7449605609114811","0","0","0","1.329243353783231","0","0","7.14070795598403"
Gautam Gems Ltd,GGL,"Precious Metals, Jewellery & Watches","42.1426206","0","0","0","41.02453592551385","0","0","0","-1.1115362009547098","0","0","0","0","0","25.6716723164577"
Poojawestern Metaliks Ltd,POOJA,"Metals - Diversified","42.109584","0","0","0","62.085269177676984","0","0","0","-0.2523269572076572","0","0","0","0","0","22.855630053243935"
APT Packaging Ltd,APTPACK,"Plastic Products","41.660341305","0.24508560612235245","0","0","72.71957817917354","0","0","0","-0.0001899888419529816","0","0","0","-0.0001899888419529816","0","17.737111299453385"
Nippon India ETF Nifty 50 Value 20,NV20BEES,"Equity","41.63824782",,,,,,,,,,,,,,
J A Finance Ltd,JAFINANCE,"Specialized Finance","41.5300587","0","0","0","59.89729482371283","0","0","0","-0.009715654162356202","0","0","0","-0.009715654162356202","0","3.482752361243352"
KMS Medisurgi Ltd,KMSMEDI,"Health Care Supplies","41.25","0","0","0","74.42424242424242","0","0","0","0","0","0","0","0","0","8.06060606060606"
Gujarat Petrosynthese Ltd,GUJPETR,"Specialty Chemicals","41.1872454","9.219830710018787","0.1867262528802181","1.0051655457395554","51.190836374796746","0","0","0","0.029987438781233777","-0.11825772645625854","-1.0369957880213079","0","0.013234679685574235","9.028765492532791","30.33113838683662"
Williamson Magor and Co Ltd,WILLAMAGOR,"Specialized Finance","41.17400088","0.06279457776122727","0","0","62.01368885286719","0","0","0","0","0","0","-0.0006388983202450448","0","0","23.481858938552584"
Bombay Talkies Ltd,BOMTALKIES,"Movies & Entertainment","41.04","0","0","0","10","0","0","0","0","0","0","0","0","0","36.823462962962964"
Hipolin Ltd,HIPOLIN,"Household Products","41.0356865","0","0","0","73.14086801009165","0","0","0","-0.584645354964394","0","0","0","-0.584645354964394","0","17.24124165681985"
HCKK Ventures Ltd,HCKKVENTURE,"Real Estate","40.93985","0","0","0.8989487870619947","60.325202156334235","0","0","0","0","0","0","0","0","0","14.41301886792453"
JMJ Fintech Ltd,JMJFIN,"Consumer Finance","40.734","0","0","0","23.563951612903224","0","0","0","0","0","0","0","0","0","12.790137096774194"
Utique Enterprises Ltd,UTIQUE,,"40.733311876","0.07152463984326225","0.023916388234882895","0.0022452486138643344","0.9879093901003073","0","0","0","-23.712692095837557","0","0","0","0","0","48.024919457543625"
Tyroon Tea Co Ltd,TYROON,"Packaged Foods & Meats","40.621074","0.08524146850474706","0.014696804914611563","0","67.22059904176831","0","0","0","0","0","0","0","0","0","17.99206372534611"
Oasis Securities Ltd,OASISEC,"Diversified Financials","40.56125","0","0","0","70.646",,,,,,,,,"0","17.50918918918919"
Cyber Media (India) Ltd,CYBERMEDIA,"Publishing","40.49982057","0","0","0.0001468031195279935","61.78582675878754","0","0","-0.021497082894360094","0","0","0","0.0001468031195279935","0","0","22.58508549239234"
Samyak International Ltd,SAMYAKINT,"Trading Companies & Distributors","40.4943504","0","0","0","14.00912408759124","0","0","0","4.8306601357408105","0","0","0","0.5532078371110263","0","29.983800742732747"
Samsrita Labs Ltd,SAMSRITA,"Life Sciences Tools & Services","40.42776738","0","0","0","52.86775225330289","0","0","0","0","0","0","0","0","0","5.984398636855914"
Global Longlife Hospital and Research Ltd,GLHRL,"Health Care Facilities","40.425","0","0","0","54.28561904761905","0","0","0","0","0","0","0","0","0","16.619142857142858"
SVS Ventures Ltd,SVS,"Real Estate Development","40.372129529","0","0","0","66.65987809899559",,"0",,"0",,"0","0",,"0","20.13623287609957"
KKV Agro Powers Limited,KKVAPOW,"Renewable Energy","40.3048125","0","0","0","69.62945975744212",,"0",,"0",,"0","0",,"0","26.677133406835722"
Anuroop Packaging Ltd,ANUROOP,"Paper & Plastic Packaging Products & Materials","40.220836","0","0","0","49.94373065741349","0","0","0","0","0","0","0","0","0","20.618006189627685"
Uniinfo Telecom Services Ltd,UNIINFO,"Telecom Services","40.2061312","0","0","0","50.911988269092646","0","0","0","0","0","0","0","0","0","19.38392162437156"
Ascensive Educare Ltd,ASCENSIVE,"Education Services","40.197541439999995","0","0","0","57.32801712362635",,"0",,"0",,"0","0",,"0","12.905386285236453"
Hemang Resources Ltd,HEMANG,"Trading Companies & Distributors","40.194","0","0","0","63.653681818181816","0","0","0","0","0","0","0","-3.5783645477865136","0","10.388871212121211"
Aruna Hotels Ltd,ARUNAHTEL,"Hotels, Resorts & Cruise Lines","40.1376","0.29158407079646015","0.1968761061946903","0","56.294961651917404","0","0","0","0","0.0005899705014748569","0.0005899705014748569","0","0","0.09292035398230089","17.65787610619469"
VERTEX Securities Ltd,VERTEX,"Investment Banking & Brokerage","40.114606438","0","0","0","73.40885837061244","0","0","0","0","0","0","0","0","0","14.300397195386289"
Thakral Services (India) Ltd,THAKRAL,"Electronic Equipment & Instruments","40.00488772","0","0","0","74.00205196726397","0","0","0","0","0","0","0","0","0","4.313102254096266"
Five Core Electronics Ltd,FIVECORE,"Electronic Equipments","39.8828562393207","0","0","0.8874364512303753","69.62669510266609",,"0",,"0",,"0","0",,"0","8.879435577739354"
Vapi Enterprise Ltd,VAPIENTER,"Paper Products","39.69723","0","0","0.008766354730544173","38.793179776019635","0","0","0","0","0","0","0","0","0","43.90878607902869"
Ace Integrated Solutions Ltd,ACEINTEG,"Education Services","39.4842","0","0","0","73.52941176470588","0","0","0","0","0","0","0","0","0","8.733901960784314"
Duropack Ltd,DUROPACK,"Packaging","39.4255116","0","0","0","69.88242100072077","0","0","0","0","0","0","0","0","0","24.39695003983157"
Popular Estate Management Ltd,POPULARES,"Real Estate","39.410563","0","0","0","66.81938829445293","0","0","0","0","0","0","0","0","0","3.727003899944287"
SPA Capital Advisors Limited,SPACAPS,"Diversified Financials","39.396193375","0","0","0","68.73683611316673","0","0","0","0","0","0","0","0","0","21.606421130528833"
Mohit Industries Ltd,MOHITIND,"Textiles","39.343900925","0","0","0","54.81987557897451","0","0","0","0.49944287775272045","0","0","0","0.49944287775272045","0","31.924591605553914"
Arman Holdings Ltd,ARMAN,"Diversified Financials","39.2402755","0","0","0","24.927550139142117","0","0","0","0","0","0","0","0","0","5.7470300355052295"
UTI Nifty Bank ETF,UTIBANKETF,"Equity","39.20116296",,,,,,,,,,,,,,
Goenka Diamond And Jewels Ltd,GOENKA,"Precious Metals, Jewellery & Watches","38.991","2.1757473186119873","0","0","57.54865930599369","0","0","0","0","-1.288758990536278","-1.288758990536278","0","0","0","28.544916088328076"
Orient Tradelink Ltd,ORIENTTR,"Movies & TV Serials","38.97817","0","0","0","2.972254382388911","0","0","0","-11.816004891969017","0","0","0","-11.816004891969017","0","21.745332246229108"
Genus Prime Infra Ltd,GENUSPRIME,"Real Estate","38.9580084","0.0013399042236460939","0","0","74.96444564142554","0","0","0","0","0","0","0","0","0","16.4859470845024"
Challani Capital Ltd,CHALLANI,"Specialized Finance","38.805","0","0","0","74.94846","0","0","0","0","0","0","0","0","0","9.292019999999999"
Mukand Engineers Ltd,MUKANDENGG,"Construction & Engineering","38.660129999999995","0.006426776112754924","0.0031815723330469916","0","52.74090865705831","0","0","0","0","0","0","0","0","0","24.953032038433392"
Mirae Asset Nifty India Manufacturing ETF,MAKEINDIA,"Equity","38.618346536000004",,,,,,,,,,,,,,
Megri Soft Ltd,MEGRISOFT,"IT Services & Consulting","38.567796","0","0","0","74.98965198841022","0","0","0","0","0","0","0","0","0","11.752411882701308"
Jetking Infotrain Ltd,JETKINGQ,"Education Services","38.552345","1.3677528565382988","0","0","50.37902666102412","0","0","0","0","0","0","0","0","0","21.421531950909863"
Kallam Textiles Ltd,KALLAM,"Textiles","38.55171026","0","0","0","46.74807853777432","0","0","0","-0.009467803050462464","0","0","0","-0.009467803050462464","0","34.61597132785673"
Sugal and Damani Share Brokers Ltd,SUGALDAM,"Investment Banking & Brokerage","38.518793141","0","0","0","71.03835243704528","0","0","0","0","0","0","0","0","0","15.24217492876408"
Mirae Asset Nifty Midcap 150 ETF,MIDCAPETF,"Equity","38.500961536",,,,,,,,,,,,,,
Prakash Woollen & Synthetic Mills Ltd,PWASML,"Textiles","38.453543","0.13060747094227443","0.13060747094227443","0","63.75215770364775","0","0","0","-0.10050927166841461","0","0","0","-0.08983649699067087","0","16.550646945588344"
Shanthala FMCG Products Ltd,SHANTHALA,"FMCG - Personal Products","38.312926080000004","0","0","0","57.0194611457878",,,,,,,,,"0","16.0876336804187"
Jaihind Synthetics Ltd,JAIHINDS,"Textiles","38.28748927","0","0","0","9.031198534894164","0","0","0","-0.26905090527261244","0","0","0","-0.1326582418022486","0","19.0851437096596"
Raw Edge Industrial Solutions Ltd,RAWEDGE,"Mining - Diversified","38.2621536","0","0","0","72.66809830589358","0","0","0","0","0","0","0","0","0","7.259206235584188"
Hybrid Financial Services Ltd,HYBRIDFIN,,"38.178848675","0.8907377037345928","0.06726394559094179","0","64.0181238964509","0","0","0","0","0","0","0","0","0","29.298836214840364"
Tijaria Polypipes Ltd,TIJARIA,"Building Products - Pipes","38.101976649","0.00034932570881068256","0","6.126516200206808","35.163817513786746","0","0","2.7066873760919883","0","0","-25.04670921383935","6.126516200206808","0","0","22.064547077036345"
Accedere Ltd,ACCEDERE,"IT Consulting & Other Services","38.100573","0","0","0","81.45602424404484","0","0","0","8.740104528900929","0","0","0","0","0","16.045301602157007"
DocMode Health Technologies Ltd,DHTL,"Education Services","38.02788","0","0","0","47.44056255568283","0",,"0",,"-34.98334205477063",,,"-17.576095389546538","0","15.653684612447499"
Silver Oak (India) Ltd,SILVOAK,"Alcoholic Beverages","37.920951","0","0","0","64.71289114030921","0","0","0","0","0","0","0","0","0","6.647485620811566"
Tarini International Ltd,TARINI,"Renewable Energy","37.668204","0","0","0","69.39478381289429",,"0",,"0",,"0","0",,"0","14.841252500384675"
Sj Corporation Ltd,SJCORP,"Apparel, Accessories & Luxury Goods","37.5975","0","0","0","70.8557749850389","0","0","0","0","0","0","0","0","0","14.772471573907838"
Veer Energy & Infrastructure Ltd,VEERENRGY,"Renewable Electricity","37.55696685","0","0","0.3877982494744514","25.744320883569966","0","0","0","-0.1556780137052023","0","0","0","0","0","46.93120032934715"
Medinova Diagnostic Services Ltd,MEDINOV,"Hospitals & Diagnostic Centres","37.36127852","0","0","0","62.13628221414517","0","0","0","0","0","0","0","0","0","22.161117812303388"
Axis Nifty 50 ETF,AXISNIFTY,"Equity","37.35465305",,,,,,,,,,,,,,
Hindustan Fluoro Carbons Ltd,HINFLUR,"Commodity Chemicals","37.2774882","0.5056813833288263","0.006122730125362899","0","60.870141996316164","0","0","0","0","0","0","0","0","0.4995586532034634","23.81432820894837"
Bombay Wire Ropes Ltd,BOMBWIR,"Iron & Steel","37.2323335","10.412004869369792","0","0","63.615507069950375","0","0","0","0","0","0","0","0","10.412004869369792","15.7468676842401"
Ashiana Ispat Ltd,ASHIS,"Iron & Steel","37.1318976","0","0","0","41.59128917235837","0","0","0","0","0","0","0","0","0","29.700595118521495"
Benchmark Computer Solutions Ltd,BENCHMARK,"IT Consulting & Other Services","37.0656","0","0","0","72.25961538461539","0","0","0","0","0","0","0","0","0","17.336829836829835"
Sai Swami Metals and Alloys Ltd,SAI,"Trading Companies & Distributors","36.9929989","0.24177547822434045","0","0.4533290216706383","62.14868889691449","0","0","0","-37.73255577548838","0","0.24177547822434045","0.4533290216706383","0","0","30.598046756355295"
Padam Cotton Yarns Ltd,PADAMCO,"Textiles","36.98715","0","0","0","51.59566227730441","0","0","0","0","0","0","0","0","0","18.869790859798606"
California Software Company Ltd,CALSOFT,"IT Services & Consulting","36.973397552","0.0019408549051808275","0.0019408549051808275","0","35.730957657921216","0","0","0","0","0","0","0","0","0","42.660152553783355"
Netlink Solutions (India) Ltd,NETLINK,"IT Services & Consulting","36.926685","0","0","0","59.389496782611275","0","0","0","-6.576955391473675","0","0","0","-6.576955391473675","0","38.52907511194141"
Pro Fin Capital Services Ltd,PROFINC,"Investment Banking & Brokerage","36.889218","0","0","0","8.22274406033763","0","0","0","0","0","0","0","0","0","52.652924667581736"
Concord Drugs Ltd,CONCORD,"Pharmaceuticals","36.87","0","0","0","55.40649","0","0","0","0","0","0","0","0","0","27.48894"
Virtual Global Education Ltd,VIRTUALG,"Education Services","36.858741726","0.02360362723359885","0","3.9182021207774094","11.145240487420756","0","0","0","0","0","0","0","0","0","46.232742603308914"
Sanwaria Consumer Ltd,SANWARIA,"FMCG - Foods","36.805","0.00011710365439478332","0","0","15.33533365031925","0","0","0","0","0","0","0","0","0","58.925667436489604"
Kandarp Digi Smart Bpo Ltd,KANDARP,"Outsourced services","36.7893","0","0","0","69.90972918756269","0","0","0","0","0","0","0","0","0","18.321631561350717"
Invigorated Business Consulting Ltd,INVIGO,,"36.7885","0","0","0","68.08101614906832","0","0","0","0","0","0","0","0","0","18.202109316770187"
Nippon India Nifty Auto ETF,AUTOBEES,"Equity","36.765885389",,,,,,,,,,,,,,
MRC Agrotech Ltd,MRCAGRO,"Commodities Trading","36.7543956","0","0","0","24.396180091177992","0","0","0","3.1155709307407946","0","0","0","3.1155709307407946","0","23.675180842859515"
Onesource Ideas Venture Ltd,OIVL,"Investment Banking & Brokerage","36.62325","0","0","0","65.00237398373983","0","0","0","0","0","0","0","0","0","12.820552845528454"
Zenith Fibres Ltd,ZENIFIB,"Textiles","36.597637944","0.11409342882699786","0.11409342882699786","0","46.85695422267386","0","0","0","0.49354281901029395","0","0","0","0.49354281901029395","0","29.43151554611707"
Kapil Cotex Ltd,KAPILCO,"Textiles","36.586075","0","0","0","62.713838120104434","0","0","0","0","0","0","0","0","0","12.736762402088772"
PlatinumOne Business Services Ltd,POBS,"Data Processing & Outsourced Services","36.55344","0","0","0","73.30637007077856",,"0",,"0",,"0","0",,"0","9.213852376137513"
Polymechplast Machines Ltd,POLYCHMP,"Industrial Machinery & Supplies & Components","36.53435262","0","0","0","36.49298160740202","0","0","0","0","0","0","0","0","0","36.89019959976507"
Sadhna Broadcast Ltd,SADHNA,"TV Channels & Broadcasters","36.496616519999996","0","0","0","25.46629581102879","0","0","0","0","0","0","0","0","0","44.84476454147755"
SP Refractories Ltd,SPRL,"Cement","36.487905","0","0","0","69.42140262643196",,"0",,"0",,"0","0",,"0","8.494216261525565"
National General Industries Ltd,NATGENI,"Iron & Steel","36.444406810000004","0","0","0","65.61902435310895","0","0","0","0","0","0","0","0","0","20.973429996678274"
Sabar Flex India Ltd,SABAR,"Packaging","36.39793677","0","0","0","38.869097656966474","0","0","0","0","0","0","0","8.23320411992204","0","6.237755087685583"
DECO MICA Ltd,DECOMIC,"Building Products - Laminates","36.372","0.6452380952380953","0","0","70.04523809523809","0","0","0","0","0","0","0","0","0","14.041738095238095"
Informed Technologies India Ltd,INFORTEC,"Data Processing & Outsourced Services","36.3337065","8.934566213331415","0","0","74.98695162025378","0","0","0","0","0","-0.0013432155621107","0","0","8.924252236693771","8.860593413446548"
Hiliks Technologies Ltd,HILIKS,,"36.258","0","0","0","8.333333333333332","0","0","0","0","0","0","0","0","0","11.478683333333334"
Valson Industries Ltd,VALSONQ,"Textiles","36.1130112","0","0","0","67.7453268588137","0","0","0","0","0","0","0","0","0","19.832993943191312"
Tejassvi Aaharam Ltd,TEJASSVI,,"36.099","0","0","1.2130571428571428","0.03585714285714286","0","0","1.2130571428571428","0","0","0","1.2130571428571428","0","0","8.370885714285714"
Manbro Industries Ltd,MANBRO,"Distributors","36.0756","0.009979044007584073","0","0","26.613910787346573","0","0","0","-0.03851910986927365","0","0","0","0","0","60.33130426105179"
Gabriel Pet Straps Ltd,GPSL,"Paper & Plastic Packaging Products & Materials","35.997024","0","0","0","69.85084100285623","0",,"0",,"0",,,"-30.149158997143772","0","22.6232035181575"
Infomedia Press Ltd,INFOMEDIA,"Publishing","35.989221324","0.9987892618290426","0.0012172727941403237","0.000940348214131314","50.688542088113344","0","0","0","0","0","-0.25007684159029453","0","0","0.9969304802956009","18.455208305856704"
Antarctica Ltd,ANTGRAPHIC,"Packaging","35.9622272","0","0","0","100",,"-0.031610945386608316",,"85.45926703894469",,"-0.2096644336866878","-0.4605521206428505",,"0","0"
Polysil Irrigation Systems Ltd,POLYSIL,"Water Management","35.89454985","0","0","0","31.172929586133257",,,,,,,,,"0","27.634028122517325"
Greencrest Financial Services Ltd,GREENCREST,"Diversified Financials","35.819784","0","0","0","1.24812589601322","0","0","0","0","0","0","0","0","0","14.063971787211225"
Sumeet Industries Ltd,SUMEETINDS,"Textiles","35.652981816","0.0005422491756727066","0","0","0","0","0","0","-21.066950704889674","0","0","0","0","0","38.777650136953135"
Sri Havisha Hospitality and Infrastructure Ltd,HAVISHA,"Oil & Gas - Storage & Transportation","35.6203056","0.3907883373128612","0","0","34.103442324200614","0","0","0","-0.05336019351837962","0","0","0","0","0","27.04664579856945"
Global Capital Markets Ltd,GLOBALCA,"Diversified Financials","35.448344","0","0","0","5.002820013256472","0","0","0","0","0","0","0","0","0","32.23996575411252"
Pentokey Organy (India) Ltd,PNTKYOR,"Commodities Trading","35.352537044","2.308712981430912","0.06376911499149718","0","73.03491088027046","0","0","0","0","0","0","0","0","0","13.427400217675874"
DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF,"Debt","35.335546641",,,,,,,,,,,,,,
COSYN Ltd,COSYN,"IT Services & Consulting","35.3325","0","0","0","55.142266666666664","0","0","0","0","0","0","0","0","0","30.07898666666667"
S P Capital Financing Ltd,SPCAPIT,"Diversified Financials","35.321675","0","0","0","70.90915139216925","0","0","0","1.596753268354334","0","0","0","1.596753268354334","0","14.412128671700874"
Shaival Reality Ltd,SHAIVAL,"Real Estate","35.3007","0","0","0","72.62830482115086","0","0","0","0","0","0","0","0","0","0.5598755832037325"
Piotex Industries Ltd,PIOTEX,"Textiles","35.21484","0.4702562896778745","0","0","65.94697860333882","0",,"0",,"-1.5283329414530917",,,"0","0","23.190101105102283"
A G Universal Ltd,AGUL,"Iron & Steel","35.20728","0","0","0","70.64186725018234",,"0",,"0",,"0","0",,"0","10.758570386579139"
Purshottam Investofin Ltd,PURSHOTTAM,,"35.1377514","0","0","5.0130697890929925","0","0","0","0","0","0","0","0","0","0","7.111604460836387"
Maks Energy Solutions India Ltd,MAKS,"Electrical Components & Equipments","35.05536345","0","0","0","71.18874544146254",,"0",,"0",,"0","0",,"0","8.219426976159335"
Viji Finance Ltd,VIJIFIN,"Specialized Finance","35.055","0","0","0","47.93820701754386",,,,,,,,,"0","29.855752280701754"
Natural Biocon (India) Ltd,NATURAL,,"35.0388252","0","0","0","9.358952479947872",,,,,,,,,"0","16.789673735979026"
Consecutive Investments & Trading Co Ltd,CITL,"Investment Banking & Brokerage","34.97676","0","0","0","8.103715266937247","0","0","0","-13.472510834475887","0","0","0","-13.472510834475887","0","1.7163409303777708"
Laffans Petrochemicals Ltd,LAFFANSQ,"Trading Companies & Distributors","34.944","0.12875","0.12875","0","57.846362500000005","0","0","0","-2.499999999999993","0","0","0","0","0","26.845750000000002"
Aspira Pathlab & Diagnostics Ltd,ASPIRA,"Hospitals & Diagnostic Centres","34.89327","0","0","0","18.721111434955795","0","0","0","-0.17779073156514258","0","0","0","0","0","4.797065967162149"
Epuja Spiritech Ltd,EPUJA,"Movies & Entertainment","34.837024766000006","0","0","0.5566066812077631","11.69309284173982","0","0","0","0","0","0","0","0","0","22.804655641959172"
Blue Chip Tex Industries Ltd,BLUECHIPT,"Textiles","34.818735","0.05582339507739152","0","0","60.00020299416392","0","0","0","0","0","0","0","0","0","26.913118497843186"
Bhaskar Agro Chemicals Ltd,BHASKAGR,,"34.80034844","0.003839042020810295","0","0","62.202347075120265","0","0","0","0","0","0","0","0","0","32.50678118784951"
Comfort Commotrade Ltd,COMCL,"Commodities Trading","34.7694","0","0","0","51.60664670658682","0","0","0","1.3513572854291311","0","0","0","0.3549301397205582","0","25.885508982035926"
Alfa Ica (India) Ltd,ALFAICA,"Home Furnishing","34.74804","0.04950495049504951","0","0","71.12123762376238","0","0","0","0","0","0","0","0","0","24.026138613861388"
Pan Electronics (India) Ltd,PANELEC,"Electrical Components & Equipments","34.732","0.08","0","0","70.670675","0","0","0","0","0","0","0","0","0","20.500475"
Markobenz Ventures Ltd,MARKOBENZ,,"34.6368","0.3260416666666667","0.0005208333333333333","0","18.502421875","-0.0015625","-0.0015625","0","-55.507265625","-0.7697916666666668","-0.8739583333333333","0","-55.507265625","0.017708333333333333","10.312348958333335"
Chordia Food Products Ltd,CHORDIA,"Packaged Foods & Meats","34.634910696","0","0","0","72.31536160101206","0","0","0","-0.02085271725799487","0","0","0","-0.021597457160083877","0","17.44074104599216"
Stanrose Mafatlal Investments and Finance Ltd,STANROS,"Asset Management","34.520904","7.84232040968568","0.04743039174176899","0","48.7300903244017","0","0","0","0.1474324079114524","-0.12119699993951372","-0.12119699993951372","0","0","7.7847083610556655","24.06487529990524"
Nalin Lease Finance Ltd,NLFL,"Consumer Finance","34.37797956","0","0","0","71.38969958128627","0","0","0","0.18990024671478523","0","0","0","0","0","12.097151953743264"
Moxsh Overseas Educon Ltd,MOXSH,"Academic & Educational Services","34.295444","0","0","0","62.428596929667975",,"0",,"0.8211353088182705",,"0","0",,"0","21.49946447697251"
Aastamangalam Finance Ltd,AASTAFIN,"Consumer Finance","34.2668985","0","0","0","27.596565560200904","0","0","0","-7.6480652992499465","0","0","0","0","0","17.353427425011926"
Advance Lifestyles Ltd,ADVLIFE,"Textiles","34.2291735","0.00425651527928362","0","0","74.9999919688391","0","0","0","0","0","0","0","0.00024093482713283265","0","11.697867726779906"
Mega Corp Ltd,MEGACOR,"Diversified Financials","34.2","0","0","0","51.809464000000006","0","0","0","-0.0519999999999925","0","0","0","0","0","22.814652"
MPDLLtd,MPDL,"Real Estate Development","34.13467302","4.178886975610467","0","0","74.97756499675414","0","0","0","0","-0.06745340723348647","-0.06745340723348647","0","0","2.470912741732776","9.897883635857369"
TCM Ltd,TCMLMTD,"Commodity Chemicals","34.054251858","7.436843371454224","0","0","49.51426721782132","0","0","0","0","-0.27009002688864747","-0.27009002688864747","0","0","0","24.214519709270423"
Parabolic Drugs Ltd,PARABDRUGS,"Pharmaceuticals","34.040607699999995","0.5730028433070541","0","8.063877191005611","37.79118740585821","0","0","0","0","0","0","0","0","0","19.05946056303807"
Suumaya Industries Ltd,SUULD,"Apparel & Accessories","34.008539715","0","0","0","20.3780333059796","0","0","0","-3.3827001894413122","0","0","-0.013205798377987618","-3.3827001894413122","0","31.247568534419795"
Rithwik Facility Management Services Ltd,RITHWIKFMS,"Business Support Services","33.966","0","0","0","73.52941176470588","0","0","0","0","0","0","0","0","0","7.647058823529412"
Sharma East India Hospitals and Medical Research Ltd,SHARMEH,,"33.921654","0","0","0","53.632986174553864","0","0","0","0","0","0","0","0","0","25.0867896948657"
Impex Ferro Tech Ltd,IMPEXFERRO,"Iron & Steel","33.85366754","0","0","0","69.10467139892046","0","0","0","0","0","0","0","0","0","18.431958775595632"
Amco India Ltd,AMCOIND,"Commodity Chemicals","33.8253","0.004866180048661801","0.004866180048661801","0","65.54992700729927","0","0","0","0","0","0","0","0","0","16.50148418491484"
TTI Enterprise Ltd,TTIENT,"Diversified Financials","33.78788126","0","0","0","62.227202020183725","0","0","0","0","0","0","0","0","0","25.699081049747953"
Spenta International Ltd,SPENTA,"Apparel & Accessories","33.73859883","0","0","0","64.71338763951864","0","0","0","0.025322628373061207","0","0","0","0","0","18.21308340622633"
VR Films & Studios Ltd,VRFILMS,"Movies & TV Serials","33.64144","0","0","0","71.77463556851312","0",,"0",,"0",,,"0","0","18.62052660349854"
Spectrum Foods Ltd,SPECFOOD,"Packaged Foods & Meats","33.633253681999996","0","0","0","46.95887249901307","0","0","0","4.935526998056666","0","0","0","4.935526998056666","0","40.52580384482589"
Adarsh Plant Protect Ltd,ADARSHPL,"Agricultural & Farm Machinery","33.540516","0","0","0","70.62558643999395","0","0","0","0","0","0","0","0","0","16.257196186248297"
Vikas WSP Ltd,VIKASWSP,"Agro Products","33.5280944","0.12580586148671782","0.0048914202532190434","0.0004891420253219043","14.555479466796061","0","0","0","0","0","0","0","0","0","66.18633865454639"
Kcl Infra Projects Ltd,KCLINFRA,"Construction & Engineering","33.444548874","0","0","0","22.87951202101181","0","0","0","-0.3191701406987235","0","0","0","1.5286100423554743","0","33.16074786292541"
BC Power Controls Ltd,BCP,"Cables","33.4342","0","0","0.19338395415472778","19.33135959885387","0","0","0","0","0","0","0","0","0","63.74875358166189"
EPIC Energy Ltd,EPIC,"Electrical Components & Equipments","33.4108795","0","0","0","23.269292102891214","0","0","0","0","0","0","0","0","0","23.731387367399293"
Sterling Powergensys Ltd,STERPOW,"Textiles","33.2514","0.15502354788069073","0","0","49.96693485086342","0","0","0","-11.351452119309272","0","0","0","-8.580926216640506","0","41.08906985871272"
S R G Securities Finance Ltd,SRGSFL,"Consumer Finance","33.219972","0","0","0","64.03988540387692",,"0",,"0",,"0","0",,"0","13.729210849425158"
Sawaca Business Machines Ltd,SAWABUSI,"Commodities Trading","33.178871","0","0","0","0.8210438082718365","0","0","0","-3.284175233087346","0","0","0","-3.284175233087346","0","42.667407977806114"
Net Avenue Technologies Ltd,CBAZAAR,"Textiles","33.146550510000004","10.20613423704342","0","10.123665067312611","33.28038613451484","0","0","-0.6712010648977778","0","-0.7830679090474071","-2.2746258310424707","-2.311914779092346","0","0","19.770926534339996"
Frontier Capital Ltd,FRONTCAP,"Diversified Financials","33.038223273","0","0","0","74.53399659697857","0","0","0","0","0","0","0","0","0","9.014618220810764"
Nyssa Corporation Ltd,NYSSACORP,"Real Estate","33","0","0","0","26.508599999999998","0","0","0","0","0","0","0","0","0","43.78516666666666"
Cargosol Logistics Ltd,CARGOSOL,"Air Freight & Logistics","32.946","0","0","0","73.52549019607844","0","0","0","0","0","0","0","0","0","17.807843137254903"
Veejay Lakshmi Engineering Works Ltd,VJLAXMIE,"Textiles","32.8811277","0.00985823852993947","0","0","65.23659772471855","0","0","0","0","0","0","0","0","0.00985823852993947","19.74064946075435"
Heads UP Ventures Limited,HEADSUP,"Textiles","32.881004800999996","0.22432584845386702","0","0.42171647380977495","13.559290027731777","0","0","0","-15.502669997009864","0.22432584845386702","0.22432584845386702","0","-0.2289675101343338","0","40.24229655110046"
Swojas Energy Foods Ltd,SWOEF,,"32.78944635","0.6775905809095798","0.047153586660056555","0","74.99999838515114","0","0","0","0","0","0","0","0","0","9.884431726612549"
Panjon Ltd,PANJON,"Pharmaceuticals","32.749528208","0","0","0","54.41491677931045","0","0","0","2.384817480659599","0","0","0","2.384817480659599","0","19.957453086006304"
Jainex Aamcol Ltd,JAINEX,,"32.72491206","6.737648846717787","0","0","74.77715596342537","0","0","0","0","0","0","0","0","5.270734285970149","13.57460680675088"
Sangal Papers Ltd,SANPA,"Paper Products","32.7076452","0","0","0","39.47508529290271","0","0","0","0","0","0","0","0","0","54.056576350534705"
Danube Industries Ltd,DANUBE,"Paper Products","32.64","0","0","0","38.88651","0","0","0","0","0","0","0","0","0","42.165675"
