Name,Ticker,"Sub-Sector","Market Cap","Return on Equity","Return on Assets","Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","5Y Avg Net Profit Margin","5Y Avg EBITDA Margin","EBITDA Margin","5Y Avg Return on Investment","Return on Investment","5Y Avg Cash Flow Margin","Cash Flow Margin","ROCE"
Nikki Global Finance Ltd,NIKKIGL,"Diversified Financials","3.4197","-9.964412811387902","-1.5233949945593035",,"-5.552135908393831","-0.9426511983322549",,,,"-4.3307408277886665","-7.608695652173914","0","0","-7.567567567567562"
Adarsh Mercantile Ltd,ADARSH,"Commodities Trading","3.4157122497302503","-22.702702702702716","-17.337461300309606","-52.99684542586755","-6.53708667332022","-4.753087504831791","-29.96820851283647","-27.51217732856257","-58.04416403785493","-5.790178072063056","-22.163588390501335","-38.190234677059706","-258.99053627760253","-24.603174603174622"
R R Securities Ltd,RRSECUR,"Consumer Finance","3.4074349","1.978021978021978","1.9148936170212765","56.25","0.26277838384375923","0.2411473869415639","-397.03571428571433","-403.03571428571433","56.25","0.2025367640688655","1.8987341772151902","-292.35714285714283","-37.5","1.8987341772151896"
Jauss Polymers Ltd,JAUSPOL,"Packaging","3.4044232","-6.374501992031873","-6.20498614958449",,"-5.477394288105371","-5.213310093153892",,,,"-5.594566819540309","-6.511627906976745","0","0","-6.422018348623854"
Diksha Greens Ltd,DGL,"Wood Products","3.40421505",,"-26.17893345085941","-5920",,"-38.531845867533455",,,"-240.00000000000003",,,"0","3057.142857142857","0.6609642301710733"
Kiran Syntex Ltd,KIRANSY-B,"Textiles","3.4041699","-4.285714285714285","-3.896103896103896","-900","-3.2269767567628924","-2.8896829988405877",,,"-900","-3.1031508627371696","-4.3478260869565215","0","-2500","-4.390243902439024"
Rajvir Industries Ltd,RAJVIR,"Textiles","3.37965156",,"-17.51166822242966","-87.8042257288045",,"-10.982413534069405","-39.06151964835309","-8.829704026427066","-23.000802353570474",,,"33.00132905996371","84.3808504947847","29.954533297673187"
Invesco India Nifty 50 ETF,IVZINNIFTY,"Equity","3.37218525",,,,,,,,,,,,,
JPT Securities Ltd,JPTSEC,"Investment Banking & Brokerage","3.360708","-2.988505747126439","-1.5339233038348095","-180.95238095238102","-4.457952899911518","-2.5845855688902635","-50.870889644356495","-44.86944678183728","-176.19047619047626","-5.548269355267824","-2.8571428571428594","-52.644300213762044","2.1276595744680855","-16.483516483516485"
JLA Infraville Shoppers Ltd,JSHL,"Broadline Retail","3.34235","1.4030612244897958","1.3707165109034267","30.55555555555555","1.1320135809395426","1.0859469834330402","18.816619383992432","33.224062755850035","47.22222222222222","1.1410932560093394","1.392405063291139","-30.234211077473773","-13.88888888888889","1.8987341772151902"
Vax Housing Ltd,VAXHS,"Consumer Finance","3.30088","0","0","0","0.004680552305172014","0.004605115093860773","4.0000000000000036","21.000000000000004","0","0.004680552305172014","0","-9","0","0"
Tiaan Consumer Ltd,TIAANC,"Pharmaceuticals","3.24500874","-25.950054288816506","-23.84039900249377",,"3.487953230291199","-0.20688889903809732",,,,"1.7695118458961474","-24.736842105263158","0","0","-29.301745635910226"
City Online Services Ltd,CITYONLINE,"Cable & D2H","3.2176081",,"-2.6881720430107596","-1.7652250661959448",,"-6.3909705929983645","-6.041437347692143","-0.10374468904029718","5.7369814651368",,,"4.484003110450006","1.6769638128861428","-483.3333333333356"
Arcee Industries Ltd,ARCEEIN,"Plastic Products","3.211735625","-17.932752179327526","-7.942636514065088","-58.06451612903227","-5.220888978037201","-1.9809565428222384","-11.923280128688106","-8.54160824736662","-41.93548387096775","-5.984086226511721","-17.948717948717956","-21.394878163304913","5.645161290322581","-17.948717948717956"
Dolphin Medical Services Ltd,DOLPHMED,"Hospitals & Diagnostic Centres","3.2011898239999996","-1.1718749999999998","-0.9836065573770488","-15.277777777777784","-3.565215683111716","-2.3499975504745274","-47.24981326953016","-31.861597227623513","-5.555555555555561","-2.619553050555079","-1.005484460694698","-12.799279251250942","-10.76923076923077","-0.7819287576020854"
Padmanabh Industries Ltd,PADMAIND,"Diversified Chemicals","3.1906875",,"-2.6058631921824102","-6.557377049180328",,"-42.48827171471415",,,"0",,,"0","1.639344262295082","-7.142857142857142"
Kuberan Global Edu Solutions Ltd,KGES,,"3.159804","-1.1070110701107083","-1.104972375690615","-3.1250000000000204","0.12925352620903427","0.10977728784026541","-0.17389785045476538","24.041968620008387","30.208333333333314","0.26249365239258177","-1.1111111111111185","18.454937747594798","48.95833333333333","-1.1070110701107083"
SSPN Finance Ltd,SSPNFIN,"Diversified Financials","3.142712","0","0","5.71428571428572","1.3775005100452975","1.1393559430315285","12.413414754878165","16.52138764333886","5.71428571428572","1.262014772342225","0","49.53450038815892","29.629629629629626","0.4587155963302756"
Natura Hue Chem Ltd,NATHUEC,"Ports","3.1379921","1.239866475917978","1.1948529411764706","59.09090909090909","-1.8379578420482894","-1.152182763233942","-175.9254079254079","-166.59207459207457","59.09090909090909","-1.1672921320950054","1.2014787430683918","-1098.8251748251746","-81.81818181818181","1.2014787430683915"
Nippon India ETF Nifty Dividend Opportunities 50,DIVOPPBEES,"Equity","3.13730683",,,,,,,,,,,,,
Darjeeling Ropeway Co Ltd,DARJEELING,"Textiles","3.1293","-0.806451612903226","-0.5401755570560433",,"-0.16129032258064488","-0.08086924644394022",,,,"0.9051888793417225","-0.43431053203040176","0","0","-0.43383947939262485"
Shri Kalyan Holdings Ltd,SHKALYN,"Investment Banking & Brokerage","3.12380011187857","2.9379760609358008","2.215839146491589","20.149253731343293","1.079775836246552","0.843030942116803","7.988260128693649","19.032012279053","32.08955223880598","0.9425242908795525","2.2406639004149387","160.25771846782249","42.537313432835816","3.070539419087138"
Madhur Industries Ltd,MADHURIND,"Packaged Foods & Meats","3.10431","-6.237816764132554","-4.463040446304045",,"-4.096463170103257","-3.232687736213163",,,,"-4.169860671914178","-6.425702811244981","0","0","-6.3872255489021965"
Euro Asia Exports Ltd,EUROASIA,"Commodities Trading","3.05916","4.210526315789668","1.716738197424972","0.15987210231815288","2.6463686130602224","1.367514698069548","2.4672221682113773","4.046815636294054","0.3197442046362984","4.155377862240164","4.081632653061413","10.758030641124165","2.3181454836131095","8.163265306122637"
Elitecon International Ltd,ELITECON,,"3.04073",,"-91.4065240266573","8.399226849411342",,"-18.182951794678953","-32.665192262244716","-29.50423700162248","12.915129151291504",,,"-16.805968654883323","-49.5114006514658","-59.28489042675896"
Ace Edutrend Ltd,ACEEDU,"Education Services","3.023097","-1.8099547511312217","-1.2509773260359658",,"-3.4281392725321376","-2.37553996662528",,,,"-3.4979555065645407","-1.8264840182648403","0","0","-1.1428571428571432"
Taaza International Ltd,TAAZAINT,"Trading Companies & Distributors","3.01211565","-1.7498713329902214","-1.4037985136251032",,"-9.042153627411212","-4.928091985066124",,,,"-8.751707867422061","-1.663201663201663","0","0","-2.182952182952183"
Tricom Fruit Products Ltd,TRICOMFRU,"Packaged Foods & Meats","2.99776585",,"-114.28571428571429",,,"-81.81555232109058",,,,,,"0","0","0.766650694777192"
SBL Infratech Ltd,SBLI,"Real Estate Development","2.9935863","-10.99195710455764","-10.186335403726705","29.411764705882355",,"1.5919188439480696","-16.429820177367475","-12.1688609495322","32.352941176470594",,"-11.614730878186968","2.6725979619899274","-54.54545454545454","2.8409090909090917"
Kovalam Investment and Trading Co Ltd,ZKOVALIN,"Investment Banking & Brokerage","2.993388244","3.8048902195608783","3.764734925631056","84.48753462603878","2.5654507946203298","2.4651641606977033","-5.853564703838674","-11.99088865811209","96.95290858725762","1.4640834838629977","3.4698521046643913","526.0561356250059","23.822714681440445","3.922887245012329"
Uniworth Ltd,UNIWORTH,"Textiles","2.922816898",,"-0.2637815834928966","-19700",,"-0.7270514658858269",,,"-11599.999999999998",,,"0","-600","0.1865124073355235"
Premium Capital Market and Investment Ltd,PREMCAPM,"Investment Banking & Brokerage","2.8967354",,"-123.404255319149","-32.95454545454547",,"-39.82383728760924","-273.25757575757575","-299.92424242424244","-32.95454545454547",,,"-278.6363636363637","6.8181818181818175","69.04761904761908"
Stellant Securities (India) Ltd,STELLANT,"Investment Banking & Brokerage","2.88120768","46.66666666666667","23.333333333333332","74.46808510638299","-3.16989247311828","-0.19266395640218192","-27.356382978723406","-27.356382978723406","74.46808510638299","2.5883749535651317","37.63440860215054","-26.519503546099294","55.319148936170215","38.04347826086957"
Thakkers Group Limited,THAKKERS,"Real Estate Development","2.8783485","7.807807807807806","2.941509220500056","44.46978335233751","1.383222813247116","0.44909893036792",,,"80.04561003420753","1.0073739718072496","5.6311492568557675","0","583.6944127708095","8.114499066583694"
Saptak Chem and Business Ltd,SCBL,"Fertilizers & Agro Chemicals","2.8655166239999996",,"-3.4482758620689657",,,"-0.944891174123508",,,,,,"0","0","1.3888888888888888"
EMA India Ltd,EMAINDIA,"Auto Parts","2.84214",,"-100.97087378640776",,,"-64.51168137425341",,,,,,"0","0","46.01769911504425"
AAR Shyam India Investment Company Ltd,AARSHYAM,"Investment Banking & Brokerage","2.823","-9.693877551020408","-8.83720930232558","-135.7142857142857","0.04340677076590431","0.04370259384274151",,,"-135.7142857142857","-0.13193222534715013","-9.336609336609335","0","28.57142857142857","-9.359605911330048"
IDFC Nifty 50 ETF,IDFNIFTYET,"Equity","2.786231955",,,,,,,,,,,,,
Swadeshi Industries and Leasing Ltd,SWADEIN,"Plastic Products","2.7477593","-0.7528230865746611","-0.6550218340611408","-2.2988505747126626","-4.2430735948131915","-3.7797762541502506","-63.45285396248461","-62.95831844335893","-2.2988505747126626","-4.383814736142259","-0.7556675062972354","-118.9205884385399","-6.130268199233717","-0.7566204287515826"
Kanel Industries Ltd,KANELIND,"Packaged Foods & Meats","2.70662868",,"-5.113636363636364",,,"-2.18615731608004",,,,,,"0","0","-11.157024793388432"
PFL Infotech Ltd,PFLINFOTC,"Application Software","2.6995941","-173.47560975609753","-158.71687587168762",,"-41.998469793317206","-38.58295513788606",,,,"-244.97953812679094","-1185.4166666666633","0","0","-1210.638297872341"
SPV Global Trading Ltd,SPVGLOBAL,"Investment Banking & Brokerage","2.69565333333333","1.1171702773035548","0.699772625808536","0.563887823025963","20.201263674244213","10.701113093383842","5.9964499901634","11.864047712563552","4.456048447640167","17.428110156835352","3.7006098070336755","6.902451665493523","1.961929230409903","6.271612700408653"
SVA India Ltd,SVAINDIA,"Commodities Trading","2.6850138","23.948497854077257","8.936579115951314","107.3076923076923",,"-0.6754212398572614","-8.854611215375806","29.647772044904855","24.230769230769237",,"13.865713150576084","32.20183325225355","18.46153846153846","2.42352006356774"
Shivansh Finserve Ltd,SHIVA,"Investment Banking & Brokerage","2.60208","1.0408921933085453","0.250626566416039","4.794520547945183",,,,,"9.589041095890389",,"0.21638330757341473","0","-610.2739726027398","0.40802448146888703"
Omkar Overseas Ltd,OMKAR,"Textiles","2.595","-226.37362637362722","-173.10924369747897",,"-73.33870503230048","-60.86056163351444",,,,,,"0","0","3433.333333333332"
Concrete Infra and Media Ltd,CONCRETE,,"2.5576432","1.9335347432024568","0.18190086402910788","0.7550731477111999","1.2148933529923374","-0.1326087165858659",,,"0.991033506370945","1.1803315776973966","1.9607843137255303","0","-3.4450212364322788","2.570379436964548"
G D L Leasing and Finance Ltd,GDLLEAS,"Diversified Financials","2.50595422912424","1.7401614806036937e-15","1.7293193529986863e-15","25.581395348837194","0.2524665444475571","0.25147888337812313","6.917749658002734","8.778214774281805","34.88372093023255","0.25216878541236143","1.7401614806036937e-15","-25.235071301247768","47.05882352941176","4.545454545454544"
Gaekwar Mills Ltd,ZGAEKWAR,"Textiles","2.50255562765881",,"-23.177332059853555","-549.3333333333334",,"-47.10994965987468","-873.0417316017316","-873.0417316017316","-549.3333333333334",,,"43.481038961038955","-2.4","-30.294117647058826"
IMEC Services Ltd,IMEC,"Research & Consulting Services","2.47",,"-13.051602702314206","97.72519880067789",,"-33.7268073358171","-62.5342309290285","-43.872135061218685","97.73497588319647",,,"-2.6090510502008057","4.087256027554535","-116.50025253506354"
Lyons Corporate Market Ltd,LYONSCO,"Diversified Financials","2.390458","-2.8151785936212648e-15","-1.4757789319062243e-15","-1.75093584491117e-14","-2.457421850065194","-1.7220456955592436","-29.634533488192027","-28.886869936790163","3.738317757009329","-1.504611521582108","-1.3277826747377404e-15","-309.2470050401439","-478.5046728971963","0.27700831024930617"
S R Industries Ltd,SRIND,"Footwear","2.3804935",,"-9.834834834834838","-18.334499650104974",,"-15.721704665181297","-30.89311367243996","-8.002230476551523","-2.3792862141357642",,,"7.287933459614357","-5.808257522743176","12.523020257826897"
Supra Trends Ltd,SUPRATRE,"Apparel & Accessories","2.3655",,"-3.321033210332103",,,"-2.461578679053546",,,,,,"0","0","-3.749999999999999"
Jaihind Projects Ltd,JAIHINDPRO,"Construction & Engineering","2.3417863199999998",,"-21.877868533644495","-237.29328383395207",,"-18.723466772634612","-190.64483700153102","-167.18025250046315","-207.526155923051",,,"-33.54933585372824","30.71211609854877","182.47011952191247"
Magnus Retail Ltd,MAGNUS,"IT Consulting & Other Services","2.3019843",,"-172.09302325581393","-55.22388059701492",,"-1914.418604651163",,,"-22.388059701492537",,,"0","-26.865671641791046","-374.9999999999997"
Anand Projects Ltd,ANANDPROJ,"Construction & Engineering","2.2983612181383597","-121.60228898426325","-7.968500984344242","-65.90607000443067",,,"-147.8973656795801","-514.6891035724707","-41.116526362428004","-59.569291198191365","-139.86773736419462","9.307176028088424","10.03544528134692","-191.0493827160497"
Goldcoin Health Foods Ltd,GOLDCOINHF,"Packaged Foods & Meats","2.280684","-24.150943396226413","-16.326530612244895","-639.9999999999999","-22.689237112970723","-18.439201569388747","-706","-676.5","-579.9999999999998","-23.40501953036715","-21.088435374149654","-558","-439.99999999999994","-22.30215827338129"
Carnation Industries Ltd,CARNATIN,"Iron & Steel","2.27135412",,"-67.77777777777777",,,"-23.992985413309533",,,,,,"-919.3742943900121","-133.33333333333334","17.910447761194035"
Hindusthan Udyog Ltd,ZHINUDYP,"Industrial Machinery","2.2678451","25.69944409003919","22.78945727842621",,"17.560366610529876","14.145019811842781",,,,"15.689223044315266","21.60321076038616","-3.1765381745584245","15.50613361574442","0"
M Lakhamsi Industries Ltd,MLINDLTD,,"2.2430983120000003","10.006671114075951","1.8164204407846753","0.6554798112218078",,,,,"1.9052613179514006",,"6.115107913669041","0","-11.081978675056808","26.633165829145632"
Motilal Oswal Nifty 200 Momentum 30 ETF,MOMOMENTUM,"Equity","2.209998054",,,,,,,,,,,,,
Brilliant Portfolios Ltd,BRIPORT,"Investment Banking & Brokerage","2.1650564","6.007067137809186","1.5192135835567466","16.666666666666664","5.502956133518837","1.463723469628054","16.429660745557527","21.900789818487375","21.895424836601308","1.702680104219936","1.9129782445611399","-148.2014666974979","15.359477124183005","2.513128282070517"
Transglobe Foods Ltd,TRANSFD,"FMCG - Foods","2.1125691",,"-9.523809523809529",,,"-49.227536749626225",,,,,,"0","27.77777777777778","73.68421052631581"
ID Info Business Services Ltd,IDINFO,"IT Services & Consulting","2.08",,"-12","-200",,"4.636764705882351","-24.36234817813766","-18.21862348178138","-200",,,"-93.17307692307692","0","-19.35483870967742"
Mudra Financial Services Ltd,MUDRA,"Diversified Financials","2.0541","3.051181102362203","3.0067895247332674","32.978723404255305","4.860354519417717","4.799546914220825","39.42325050835689","53.403182810097704","43.61702127659573","4.686771947162337","3.0067895247332674","8.035436195010663","-31.914893617021278","3.9499036608863185"
Charms Industries Ltd,CHARMS,"Consumer Finance","2.05305","-46.808510638297804","-16.923076923076923","-27.499999999999993","-30.13538132010438","-19.510719432218092","-212.515503875969","-209.18217054263565","-27.499999999999993","-25.031878014363624","-19.29824561403507","-199.86046511627907","-15","-61.11111111111113"
Neogem India Ltd,NOGMIND,"Precious Metals, Jewellery & Watches","2.00214","-13.114754098360656","-1.9109040965006565",,"-5.1580645595181","-0.8023933172046581",,,,"-1.2778585578501394","-3.3855268726195518","0","0","-14.03508771929824"
Oswal Leasing Ltd,OSWALEA,"Investment Banking & Brokerage","1.9885","-1.4440433212996393","-1.4311270125223616","-26.666666666666675","-0.14375479809342087","-0.142859871238585","-4.3558897243107735","-3.3032581453634053","-26.666666666666675","-0.1425787436238015","-1.4440433212996393","1.0856553147574814","6.666666666666667","-1.4492753623188408"
Sagar Systech Ltd,SAGARSYST,"Software Services","1.976","-6.166666666666667","-4.976462676529926",,"0.29364855680691876","0.4060383518752645",,,,"0.9017737616563739","-4.452466907340553","0","0","-4.817708333333334"
Powerful Technologies Ltd,POWERFUL,"Power Transmission & Distribution","1.95423462","-224.57309454394002","-76.66714062277832","-82500.00000000001","-18.942476719361018","-10.432785770299503","-16533.903230554813","-16429.90794765785","-82000.00000000001",,,"-11.241166499717828","-6.209150326797386","-153.06122448979605"
Surbhi Industries Ltd,SURBHIN,"Textiles","1.9318188","-11.011699931176867","-4.791136397664317","-7.996001999000494","5.6921691392885405","3.87266039994732","2.7013454569175424","21.69274211119679","13.293353323338335","8.1736164811229","0.3094910591471843","17.801524329253287","25.78710644677661","0.3754693366708434"
Deccan Polypacks Ltd,DECPO,"Plastic Products","1.92465",,"-47.619047619047606","-250",,"26.30138496662129","11.150990323693327","-11.416680282482798","-250",,,"4.808198536753623","100","5"
Fourth Generation Information Systems Ltd,4THGEN,"IT Services & Consulting","1.917",,"-5.100182149362477","-155.55555555555557",,"-9.536420849602203",,,"-88.88888888888891",,,"0","-3188.888888888889","29.787234042553212"
Geetanjali Credit and Capital Ltd,GEETANJ,"Consumer Finance","1.8914176","-0.3189792663476874","-0.3076923076923077","0","0.06328921499200149","0.05448819346103373",,,"0","0.05344742971628573","-0.3194888178913738","0","0","0"
Aneri Fincap Ltd,ANERI,"Specialized Finance","1.8651089",,"-24.531170805879377","-3471.428571428572",,"-5.4906161808858585","-813.7434520788927","-813.2578721593507","-3471.428571428572",,,"-81.1888406502642","-455.2631578947369","343.2896064581233"
Edelweiss ETF-Nifty Bank,EBANK,"Equity","1.7649299939999998",,,,,,,,,,,,,
CES Ltd,CESL,"IT Services & Consulting","1.6016","12.870926191459885","8.08512587209746","5.608268383598779","18.233526074359144","10.795027974264855","6.787312983546509","10.890444276159908","8.935530328702134","16.40041783229605","11.414757199915911","7.3539135417597405","2.649525584547611","15.251452614706473"
MPF Systems Ltd,MPFSL,"Electrical Components & Equipments","1.557048064",,"-47.05882352941173","-12.121212121212112",,"-256.3958916900093",,,"-9.090909090909083",,,"0","30.303030303030305","2.380952380952379"
Indo Credit Capital Ltd,INDOCRED,"Investment Banking & Brokerage","1.5473912","-0.6785411365564044","-0.4321988114532688","-16.000000000000014","-2.2778723342554983","-2.0997837271041297","-322.2","-322.2","-16.000000000000014","-2.3189653558561982","-0.6814310051107332","907.4","-348","-0.6814310051107331"
Blue Pearl Agriventures Ltd,BPTEX,"Commodities Trading","1.516544",,"-20.58823529411765","-26.923076923076927",,"-9.615482556659027","-9.150849150849151","-9.150849150849151","-26.923076923076927",,,"6.052411356759184","76.92307692307693","36.84210526315792"
Sheraton Properties and Finance Ltd,ZSHERAPR,"Real Estate","1.3824","12.137151763101498","12.135575611973245","74.34367541766109","3.7059764673413547","3.7052184162630772","74.19940571416213","93.54785026651963","99.32378679395386","3.09273940372728","10.081449916392469","-25.8918369337946","-27.128082736674624","13.468176914778857"
Valley Magnesite Company Ltd,VALLEY,"Conglomerates","1.37832452449136","14.032946918852957","13.001695873374787","61.827956989247305","8.70034515500907","8.352491377194845",,,"88.17204301075269","8.36936093044639","13.112884834663625","0","-8.60215053763441","17.17277486910995"
IDream Film Infrastructure Company Ltd,SOFTBPO,"Movies & TV Serials","1.3395",,"-1599.9999999999998","-399.99999999999994",,"-2860",,,"-199.99999999999997",,,"0","-300","2.3598820058997045"
Sindu Valley Technologies Ltd,SINDUVA,"Business Support Services","1.3188",,"-8600",,,,,,,,,"0","0","53.75"
Silveroak Commercials Ltd,SILVERO,"Construction & Engineering","1.2925","-3563.636363636368","-38.215939556422136","-170.0650759219089","-706.3890815909443","-6.647385146938153","-33.29366749865084","-18.79744250343468","-134.9240780911063",,,"-4.081609196861917","-14.533622559652928","-5383.3333333334485"
Indoworth Holdings Ltd,UNIWSEC,"Commodities Trading","1.251024","-0.5633802816901409","-0.06355258976803305","-5","0.33277862595114344","0.03944380099715879","1.3154188671430012","12.35528632080356","0","-0.05641847787857279","-0.5649717514124294","175.40129784957367","854.9999999999999","-0.5714285714285714"
Sanmitra Commercial Ltd,ZSANMCOM,"Commodities Trading","1.1528","9.282700421940929","4.408817635270542","42.307692307692314","-3.4172759032529676","-1.9643055838094312","-297.967032967033","-277.967032967033","42.307692307692314","-2.943420897104239","5.140186915887851","27.72893772893773","-92.3076923076923","8.208955223880597"
Hind Commerce Ltd,HCLTD,"Commodities Trading","1.143","1.7230376515634938","1.6368596544407363","4.179566563467484","2.688290566708151","2.5518498423417904","17.323009668416688","24.339404857954076","6.191950464396276","2.689492911456473","1.6666666666666634","-9.148557191701354","-39.628482972136226","2.259887005649715"
Rajvi Logitrade Ltd,RAJVI,"Consumer Finance","1.129","56.6176470588235","16.923076923076913","2.4911032028469737",,,,,"3.2999029440310563",,"27.20848056537101","0","-5.0145583953413135","36.04240282685511"
Raymed Labs Ltd,RAYLA,"Pharmaceuticals","1.119657",,"-68.9655172413793",,,"-51.033379670746925",,,,,,"0","0","-999.9999999999991"
Bansal Multiflex Ltd,BANSAL,"Textiles","1.07332110240038",,,"2.946163628656215",,,,,"6.040695209834681",,"9.648331830477918","0","-12.759643916913946","15.835777126099721"
Baron Infotech Ltd,BARONINF,"Software Services","0.9384","-298.8764044943824","-81.34556574923548",,"-67.90417095634442","-23.079088677993237",,,,,,"6.777777777777779","0","27.27272727272725"
Shaw Construction Pvt Ltd,SHAHCON,"Construction & Engineering","0.93283125",,"-4.244031830238728","-53.28947368421054",,"-10.534341926633093","-132.15203108852407","-28.306846362480893","39.25438596491227",,,"93.6718287478157","724.3436754176612","-4.035983467055676"
Speedage Commercials Ltd,ZSPEEDCO,"Diversified Chemicals","0.9290310328456151","11.969462873761703","11.967287596547026","74.15540540540542","3.6474939426416633","3.6464383021920335","71.44477118314327","90.21729370566581","99.0990990990991","3.0407704492092202","9.926138076575223","-28.432776630451052","-26.013513513513516","13.264998492613808"
Gold Rock Investments Ltd,ZGOLDINV,"Investment Banking & Brokerage","0.8646065734654229","2.149188827563137","2.0743371403204316","55.150214592274665","3.9027293772609077","3.7564675349824244","58.51109587372664","76.92728602562758","75.96566523605149","3.61854494142075","1.896119226796517","228.7419653180421","615.0214592274679","2.4784244301836686"
Kedia Construction Co Ltd,KEDIACN,"Business Support Services","0.733499999999997","-8.376963350785342","-8.236808236808239","-188.2352941176471","4.087155717285358","3.8394196249669506","7.7849229877627355","12.235261920860292","-188.2352941176471","3.5833054870683476","-8.743169398907105","-55.67290045991871","-117.64705882352942","-8.743169398907106"
India Radiators Ltd,INRADIA,"Auto Parts","0.7254",,"-3.7037037037037037","-933.3333333333335",,"7.406464766170208","-1446.5430231225425","-232.34767074317793","-83.33333333333334",,"39.58333333333333","-61.950268520562055","50","-0.28785261945883706"
Master Chemicals Ltd,MASCH,"Precious Metals, Jewellery & Watches","0.7252",,"-36.97478991596638",,,"-30.737473074243077",,,,,,"0","0","44.89795918367347"
KSHITIJ Investments Ltd,KSHITIJ,,"0.66087","-13.25301204819277","-13.173652694610778","-1100","-6.034061056255094","-5.798101599541573",,,"-1100","-6.159673833946387","-7.829181494661921","0","-11399.999999999998","-7.829181494661921"
ICICI Prudential Nifty 200 Momentum 30 ETF,MOM30IETF,"Equity","0.6286160439999999",,,,,,,,,,,,,
G-Tech Info-Training Ltd,GTEIT,"IT Services & Consulting","0.588","9.523809523809527","2.3809523809523814","9.090909090909093","-20.70832549093419","-9.620096661796111","-234.61038961038963","-234.61038961038963","9.090909090909093","-27.392520522955305","9.090909090909093","-141.36363636363637","18.181818181818183","8.333333333333336"
Magnanimous Trade & Finance Ltd,MAGANTR,"Investment Banking & Brokerage","0.5369477160042899","4.703247480403135","4.489577765900588",,"2.3596670057814686","2.289514078111975",,,,"2.356823625190235","4.838709677419355","-65.35796225854324","-141.1764705882353","0"
Yash Trading and Finance Ltd,YASTF,"Specialized Finance","0.499065",,"-66.66666666666667","-633.3333333333334",,"-409.5035460992908",,,"-633.3333333333334",,,"0","-600","20.652173913043477"
Ridhi Synthetics Ltd,RIDHISYN,"Real Estate","0.494022","2.994372990353697","2.8246445497630326","63.67521367521367","1.754710782666675","1.6908771874476822","49.351385309920104","60.72730625666584","80.76923076923076","1.6651152992122693","2.626013394430736","290.10381367723","-10.683760683760685","3.068502239177309"
Dugar Housing Developments Ltd,DUGARHOU,"Construction & Engineering","0.4254709",,"-48.78048780487804",,,"-33.64581478765358",,,,,,"0","0","-71.42857142857143"
Apollo Ingredients Ltd,INDSOYA,,"0.382","5.217391304347833","4.166666666666672","6.000000000000008","8.967300163665396","8.300281574419216","-49.91977982392338","-48.97006850483251","8.000000000000009","8.136914491505971","5.084745762711871","109.80521178218874","147","6.504065040650414"
Sunrise Industrial Traders Ltd,SUNRINV,"Diversified Financials","0.356785","2.0218384473317563","2.02157644085917","53.06122448979592","1.3760048622380994","1.3758682634251227","35.56637277863822","47.44286321296072","70.74829931972789","1.176556313631984","1.78673691444279","15.015238826475324","45.74829931972789","2.330641928649144"
Jupiter Industries and Leasing Ltd,JPTRLES,"Specialized Finance","0.345",,"-1600",,,,,,,,,"0","0","3.8834951456310676"
Nirbhay Colours India Ltd,NIRBHAYIND,,"0.334999999999998","42.80701754385965","4.113977406845389","63.54166666666667","4.447844677011899","-0.3490720498432768","-25.917478409587243","-16.259740314349145","85.9375","2.6142787951853768","35.26011560693642","-54.701670794127786","-10.416666666666668","47.55043227665708"
Swastik Safe Deposit and Investments Ltd,ZSWASTSA,"Diversified Financials","0.28152","0.18837229214830037","0.18829754123871767","128.72340425531917","0.07885243467065509","0.07882192905768194","58.847765168095634","63.22037347527131","78.72340425531915","0.07880248753740983","0.18819796559554544","-30.93015559497823","-36.17021276595745","0.11509448635197135"
Procal Electronics India Ltd,PROCAL,"Office Services & Supplies","0.231",,"-0.7371007371007372",,,"-0.7359267098147215",,,,,,"0","0","-0.7453416149068323"
Purity Flexpack Ltd,PURITY,"Plastic Products","0.2297076","2.813492663742229","1.2299960322708554","0.860951675615621","10.405473662407198","4.7594249491641545","2.993941874854565","8.871481947586513","6.665432327346783","9.966380874624072","6.131243878550428","6.192697106209621","7.563414182558785","7.7079566003616495"
PH Trading Ltd,PHTRADING,"Diversified Chemicals","0.20976","7.391304347826089","6.513409961685825","50.00000000000001","-2.2990359318836546","-1.9209655866193196","-231.53171548993427","-93.6605670305506","67.64705882352942","-2.6431143016508862","7.142857142857145","-50.56127123746694","-38.23529411764706","9.663865546218489"
Varun Mercantile Ltd,VARUNME,"Commodities Trading","0.205176","1.3658536585365855","1.360544217687075","30.303030303030308","1.1563575668138208","1.1452405442328935","21.296201837378312","46.29008638420403","54.545454545454554","1.149109752357763","1.356589147286822","-81.93811678517562","-76.92307692307693","3.4883720930232567"
Coromandel Agro Products and Oils Ltd,CORAGRO,"Agro Products","0.20382","5.457598656591082","3.481987411276271","0.7084468664850113","16.134821212066036","9.107218104490226","1.786303239438956","3.2648522449290063","1.7384196185286083","12.696723200164476","6.101231190150468","2.4566097332781167","-6.790190735694823","10.661910424098279"
Turner Industries Ltd,LADIAMO,"Apparel, Accessories & Luxury Goods","0.20249999999999999","-18.1818181818182","-5.88235294117647",,"-19.786811232478726","-10.769966702552608",,,,"-11.379322885490927","-5.882352941176472","0","0","-19.999999999999996"
