Name,Ticker,"Sub-Sector","Market Cap","Close Price","1W Return","1M Return","6M Return","1Y Return","1W Change in Volume","1M Average Volume","3M Average Volume","1W Return vs Nifty","1M Return vs Nifty","6M Return vs Nifty","1Y Return vs Nifty","% Away From 52W High","% Away From 52W Low","5Y CAGR"
Cybele Industries Ltd,CYBELEIND,"Electrical Components & Equipment","48.7621522","45.59","-2.7719445611087785","6.022441035035483","18.415584415584423","102.71231658514898","210.3786342123056","5272.458333333333","8760.538461538461","-4.61435450233706","2.6142877903831425","3.354398418313881","76.66467412216477","33.91094538275936","116.99190861494526","40.05539600684771"
Faalcon Concepts Ltd,FAALCON,"Construction & Engineering","48.6987556","71.3","3.479576399394874","-4.469273743016744","-20.99722991689751","-20.99722991689751","350","25916.666666666668","35907.692307692305","1.637166458166593","-7.877426987669084","-36.05841591416805","-47.044872379881724","33.23983169705471","46.106557377049185",
Gayatri BioOrganics Ltd,GAYATRIBI,"Packaged Foods & Meats","48.691071756","6.18","1.0084033613445311","6.939501779359426","12.159709618874773","-40.00000000000001","208.17869248213808","76068.20833333333","71220.61538461539","-0.8340065798837497","3.5313485347070857","-2.9014763783957687","-66.04764246298421","77.34627831715213","30.105263157894726","34.00792653231346"
MSR India Ltd,MSRINDIA,"FMCG - Foods","48.66912","7.74","-4.474002418379676","-9.403669724770644","-23.290386521308225","-43.50364963503649","7.0857961669353395","84793.875","59745.553846153845","-6.316412359607957","-12.811822969422984","-38.35157251857876","-69.5512920980207","97.67441860465115","5.593451568894947","1.2051671459446522"
Shantidoot Infra Services Ltd,SISL,"Construction & Engineering","48.58196","270.2","0","-14.385297845373902","199.3905817174515","221.66666666666666",,"509.09090909090907","1193.6507936507937","-1.8424099412282808","-17.79345109002624","184.32939572018097","195.61902420368244","29.274611398963746","268.3708248125426",
Vivanta Industries Ltd,VIVANTA,"Pharmaceuticals","48.5","3.88","0.7853403141361321","-0.25906735751294785","-3.0000000000000027","-23.01587301587302","-3.8397426423835825","620967.125","658434.9846153846","-1.0570696270921487","-3.667220602165288","-18.061185997270545","-49.06351547885723","62.628865979381445","13.450292397660824","63.27251831735063"
Kapil Raj Finance Ltd,KAPILRAJ,"Specialized Finance","48.32198","44.17","15.418381344307262","79.02127659574468","214.15362731152203","175.03113325031137","531.5585475316198","10944.130434782608","4293.71875","13.57597140307898","75.61312335109234","199.0924413142515","148.98349078732716","5.252433778582755","217.3132183908046","44.5459313847562"
Sagardeep Alloys Ltd,SAGARDEEP,"Metals - Diversified","48.3065568","28.32","0.14285714285713982","-4.916920990166156","13.963782696177057","15.356415478615068","-30.178837555886737","16489.333333333332","88767.35384615384","-1.699552798371141","-8.325074234818496","-1.0974033010934843","-10.691226984369143","42.8319209039548","27.855530474040634","-4.9221957930234765"
Flomic Global Logistics Ltd,FLOMIC,,"48.2544","67.02","-1.4395812127381051","6.354934881531468","-10.221031480241138","-28.44330557335042","-9.090909090909092","3588.7083333333335","2778.8615384615387","-3.281991153966386","2.946781636879128","-25.28221747751168","-54.49094803633463","45.180543121456296","9.868852459016386","184.43326367046774"
Pearl Green Clubs and Resorts Ltd,PGCRL,"Food Distributors","48.1878","180","-0.6455083378160392","-0.24304617877397625","-18.772563176895304","-23.076923076923077",,"1565.2173913043478","1959.375","-2.48791827904432","-3.6511994234263163","-33.833749174165845","-49.12456553990729","82.77777777777777","44.75271411338964",
Sai Capital Ltd,SAICAPI,"Investment Banking & Brokerage","48.0699135","166.95","3.2802858070802285","6","21.595047341587744","29.118329466357288","452.5096525096525","392.8333333333333","450.9846153846154","1.4378758658519477","2.59184675534766","6.533861344317202","3.0706870033730773","25.54657082958971","43.67469879518071","47.63927139378268"
Gogia Capital Services Ltd,GOGIACAP,"Diversified Financials","48.0404056","76","10.999259807549974","-9.87980769230769","-46.43738106984283","-9.036505086774385","-83.06878306878306","102.95652173913044","87.68253968253968","9.156849866321693","-13.28796093696003","-61.49856706711337","-35.0841475497586","111.84210526315788","17.338273892234056","10.659734233881313"
Hindoostan Mills Ltd,HINDMILL,"Textiles","47.98891884","288.3","-2.796725784447472","0","9.578107183580384","28.762840553818673","-5.7034220532319395","716.25","892.1692307692308","-4.639135725675753","-3.40815324465234","-5.483078813690158","2.7151980908344626","42.55983350676378","36.76470588235294","7.1310237689303335"
TV Vision Ltd,TVVISION,"TV Channels & Broadcasters","47.9269465","12.37","-2.177419354838706","31.13513513513514","157.70833333333331","280.6153846153846","331.9734578520521","33968","23995.5625","-4.019829296066987","27.7269818904828","142.64714733606277","254.56774215240037","13.257881972514163","299.0322580645161","53.53250629202684"
Trident Texofab Ltd,TTFL,"Textiles","47.832975","47.5","5.727069351230414","5.916629314208876","-9.299217109031884","-32.70449106011545","-92.66099948480165","19239.041666666668","39370.661538461536","3.8846594100021328","2.508476069556536","-24.360403106302428","-58.75213352309966","53.473684210526315","31.3969571230982","4.757644781515125"
Bonlon Industries Ltd,BONLON,"Copper","47.670266237999996","33.61","3.8106945298094717","0.11855364552459735","-9.284750337381912","5.924992121021112","18.275512369991272","43958.625","71058.4","1.9682845885811908","-3.289599599127743","-24.345936334652453","-20.122650341963098","66.55757215114548","13.9322033898305",
Khaitan (India) Ltd,KHAITANLTD,"Sugar","47.45725","99.91","-3.7589724216093594","-7.548539285066225","58.96579156722354","78.41071428571429","190.2135231316726","26727.541666666668","22605.43076923077","-5.60138236283764","-10.956692529718564","43.904605569953","52.36307182273008","28.11530377339606","88.50943396226414","37.53796181477114"
Kamadgiri Fashion Ltd,KAMADGIRI,"Textiles","47.406909567","80.77","0.1410256410256403","-2.130058889863429","7.406914893617012","-33.247933884297524","40.97706879361914","748.8333333333334","6358.538461538462","-1.7013843002026405","-5.538212134515769","-7.65427110365353","-59.29557634728174","70.8555156617556","31.65444172779135","3.4714640726754897"
Citadel Realty and Developers Ltd,CITADEL,"Real Estate Development","47.376864594","60.03","7.513093733068455","57.57014293276866","122.41570952204522","107","-34.059985369422094","35248.458333333336","16231.923076923076","5.670683791840174","54.16198968811632","107.35452352477468","80.95235753701579","4.114609361985666","150.02082465639316","36.8866770363935"
Zodiac-JRD-MKJ Ltd,ZODJRDMKJ,"Precious Metals, Jewellery & Watches","47.3712153","91.5","-0.15673981191223163","4.540481400437627","31.371141421392668","33.791489983915774","105.34495830174374","22537.458333333332","20057.815384615384","-1.9991497531405125","1.1323281557852867","16.309955424122126","7.743847520931563","47.53005464480875","87.84643810305892","22.2574286642079"
VAMA Industries Ltd,VAMA,"Technology Hardware","47.286","9","-6.166495375128465","12.577065351418021","91.0828025477707","91.48936170212765","-20.641755589909884","142681.125","229337.8153846154","-8.008905316356746","9.168912106765681","76.02161655050016","65.44171923914344","31.333333333333346","125","-2.9247758199096863"
Picturehouse Media Ltd,PICTUREHS,"Movies & TV Serials","47.234","9.04","1.2048192771084274","4.171364148816246","-4.842105263157904","45.57165861513687","-36.1559669161087","6412.666666666667","6232.984615384616","-0.6375906641198534","0.7632109041639059","-19.903291260428446","19.524016152152658","20.02212389380531","63.76811594202898","34.288745578846246"
Qgo Finance Ltd,QGO,"Consumer Finance","47.2164648","67.91","-1.3939393939393965","7.180500658761527","11.455768915148525","44.55087271179225","371.09088005111005","15682.375","14628.907692307692","-3.2363493351676773","3.7723474141091873","-3.605417082122017","18.50323024880804","15.594168752761007","67.67901234567901","32.75412551637573"
Flora Textiles Ltd,FLORATX,"Textiles","47.214","78.69","10.371959942775392","54.330866173234654","738.0191693290734","737.127659574468","4.464285714285714","2523.6666666666665","3212.2096774193546","8.529550001547111","50.922712928582314","722.9579833318029","711.0800171114838","0","774.3333333333333","63.915332876088435"
Shreeram Proteins Ltd,SRPL,"Agro Products","47.124","1.1","6.666666666666672","6.666666666666672","0","-37.14285714285713","129.77385284342446","1676184.625","1074407.2923076923","4.824256725438391","3.258513422014332","-15.061185997270542","-63.19049960584134","72.7272727272727","15.789473684210531",
Suryaamba Spinning Mills Ltd,SURYAAMBA,"Textiles","46.911104","160","-5.349048050770622","0","1.2658227848101267","-10.112359550561798","-73.09734513274336","694.4583333333334","1486.5692307692307","-7.191457991998903","-3.40815324465234","-13.795363212460416","-36.160002013546006","29.812499999999996","16.788321167883204","23.629480293380478"
Sainik Finance & Industries Ltd,SAINIK,"Specialized Finance","46.8928","43.1","1.5957446808510585","-6.531914893617022","2.6190476190476226","58.86472539624034","187.61904761904762","351.625","725.359375","-0.24666526037722236","-9.940068138269362","-12.44213837822292","32.81708293325613","36.89095127610209","65.76923076923077","22.727323431271817"
Dhanlaxmi Cotex Ltd,DHANCOT,,"46.76496","96","0.15649452269171174","39.73799126637554","57.29968867769949","17.53183153770812","-100","1407.2608695652175","602.9354838709677","-1.685915418536569","36.3298380217232","42.23850268042895","-8.515810925276092","14.427083333333336","92","39.076890629413754"
Veerhealth Care Ltd,VEERHEALTH,"Pharmaceuticals","46.756436887999996","23.38","4.36123348017622","4.869411243913242","15.456790123456784","14.02097049500122","11.447737695940859","175075.91666666666","232491.26153846155","2.518823538947939","1.4612579992609018","0.3956041261862424","-12.02667196798299","28.742514970059887","128.09756097560972","41.64854897008796"
Grill Splendour Services Ltd,BIRDYS,"Restaurants & Cafes","46.639431","89.55","2.6391279403327563","-0.6111111111111079","-29.68197879858657","-29.68197879858657","-33.333333333333336","3066.6666666666665","9849.056603773584","0.7967179991044755","-4.019264355763448","-44.74316479585711","-55.729621261570784","49.30206588498045","56.41921397379912",
Vinyoflex Ltd,VINYOFL,"Commodity Chemicals","46.545863","107.77","-2.2667829119442096","22.984092155787152","5.916461916461912","29.22062350119903","-70.35724927987286","8899.416666666666","5266.415384615385","-4.10919285317249","19.575938911134813","-9.14472408080863","3.172981038214818","32.597197735919096","41.80263157894737","36.853625613091936"
Yasons Chemex Care Ltd,YCCL,"Specialty Chemicals","46.5224472","24.1","2.77185501066099","2.335456475583867","-15.881326352530532","-27.190332326283986","-50","10500","17557.377049180326","0.929445069432709","-1.072696769068473","-30.942512349801074","-53.23797478926819","78.42323651452281","6.167400881057272",
Kaiser Corporation Ltd,KACL,"Packaging","46.464360660000004","8.83","-6.276595744680849","-7.165437302423601","-19.872958257713243","-57.438613384689454","55.2742706022863","46406.75","73893.35384615384","-8.11900568590913","-10.573590547075941","-34.934144254983785","-83.48625584767366","138.95809739524353","5.369928400954649","39.19216816350408"
City Crops Agro Ltd,CCAL,"Agricultural Products & Services","46.404865439999995","28.44","10.232558139534886","14.72367890278339","58.000000000000014","11.880409126671909",,"6250","11538.461538461539","8.390148198306605","11.315525658131051","42.93881400272947","-14.167233336312302","21.589310829817144","58.00000000000001",
Ravileela Granites Ltd,RALEGRA,,"46.36668","43.8","4.285714285714279","15.263157894736835","17.710292932007516","26.956521739130427","-95.5047714716223","1107.6666666666667","835.9230769230769","2.4433043444859983","11.855004650084496","2.649106934736974","0.9088792761462159","20.77625570776256","45.90273151232511","35.41282786890956"
Visagar Financial Services Ltd,VISAGAR,"Diversified Financials","46.129335955","0.79","-2.469135802469138","-2.469135802469138","-2.469135802469138","-2.469135802469138","31.791894686617763","3477539.4166666665","7640165.846153846","-4.311545743697419","-5.877289047121478","-17.53032179973968","-28.516778265453347","60.759493670886066","19.696969696969703","44.37302155893592"
Jindal Capital Ltd,JINDCAP,"Diversified Financials","46.1246319","63.99","-9.957157630373757","65.98583877995644","102.05241553520682","158.4410339256866","73.62901839436135","50492.166666666664","23895.73846153846","-11.799567571602038","62.5776855353041","86.99122953793628","132.3933914627024","29.520237537115168","173.92979452054797","63.90151540950808"
Alan Scott Enterprises Ltd,ALAN SCOTT,"Movies & TV Serials","46.101721512","126.28","-8.382526564344756","58.69120654396728","77.75900900900899","102.30695289971163","-73.40699341839174","14085","9105.338461538462","-10.224936505573037","55.28305329931494","62.69782301173845","76.25931043672742","11.656636046879942","121.54385964912282","61.668775456262615"
Khoobsurat Ltd,KHOOBSURAT,"Investment Banking & Brokerage","46.0867785","0.98","3.125000000000003","-10.000000000000009","-2.0000000000000018","6.189284937722791","37.343889409975255","7502513.833333333","9967712.830769232","1.2825900587717223","-13.408153244652349","-17.06118599727054","-19.858357525261418","100","24.062728937141454","45.828302525836136"
Nidan Laboratories and Healthcare Ltd,NIDAN,"Hospitals & Diagnostic Centres","46.0785","33.15","-1.4705882352941178","-2.046783625731002","12.182741116751261","-5.420827389443648","-41.935483870967744","22500","42507.692307692305","-3.312998176522399","-5.454936870383342","-2.8784448805192806","-31.46846985242786","24.13273001508296","22.777777777777764",
Polyspin Exports Ltd,POLYSPIN,"Packaging","46.06","46.06","-1.2608695652173876","-3.2175580652034905","-0.9036144578313138","-7.824694816890127","-68.92923126355531","6089.416666666667","4757.076923076923","-3.103279506445668","-6.625711309855831","-15.964800455101855","-33.87233727987434","53.16977854971774","9.14691943127961","6.135230032629302"
Naturite Agro Products Ltd,NAPL,"Packaged Foods & Meats","46.04872","86.95","-15.541165587419055","-20.760284672799862","-18.280075187969928","-23.053097345132738","-31.57894736842105","394.9583333333333","222.8709677419355","-17.383575528647334","-24.168437917452202","-33.34126118524047","-49.10073980811695","76.89476710753307","6.036585365853653","-3.2086944329214884"
Sumedha Fiscal Services Ltd,SUMEDHA,"Investment Banking & Brokerage","45.95036012","57.55","-1.8572656921754056","7.618329247595698","10.333588957055216","48.66959442004649","28.07410903941468","53983.666666666664","33537.43076923077","-3.6996756334036864","4.210176002943358","-4.727597040215326","22.621951957062276","14.682884448305833","59.90552931369824","28.229352116759344"
Pratik Panels Ltd,PRATIK,,"45.9430215","7.19","24.319419237749546","19.130434782608692","-26.180698151950715","-8.756345177664967","-92.75305777430991","147314.25","123786.55384615385","22.477009296521267","15.722281537956352","-41.24188414922126","-34.803987640649176","35.46592489568845","36.952380952380956","27.427459109838303"
Morarjee Textiles Ltd,MORARJEE,"Textiles","45.858407535000005","13.17","-5.995717344753746","9.203980099502482","-31.406249999999996","-40.67567567567567","997.9319258940112","44329.4","41144","-7.8381272859820275","5.795826854850143","-46.46743599727054","-66.72331813865988","149.05087319665907","19.618528610354225","-0.3456650221984492"
Solitaire Machine Tools Ltd,SOLIMAC,"Industrial Machinery","45.85326672","100.95","9.319542732716389","8.083961248654457","46.623093681917226","77.60380014074595","455.2894211576846","5161.875","5910.430769230769","7.477132791488108","4.675808004002118","31.561907684646684","51.55615767776173","21.545319465081715","88.515406162465","29.19172335104776"
Associated Coaters Ltd,ASSOCIATED,"Diversified Metals & Mining","45.82604","338.95","50.83210964268231","53.49937733499377","151.2601927353595","151.2601927353595",,"4956.521739130435","10193.548387096775","48.98969970145403","50.09122409034143","136.19900673808897","125.2125502723753","0","178.28407224958949",
Walpar Nutritions Ltd,WALPAR,"Packaged Foods & Meats","45.8253472","48.8","0.4024144869215206","-25.744047619047624","-18.66666666666667","17.590361445783127","-28.571428571428573","10363.636363636364","16525.42372881356","-1.4399954543067603","-29.152200863699964","-33.72785266393721","-8.457281017201083","57.73565573770492","25.128205128205128",
Tarapur Transformers Ltd,TARAPUR,"Heavy Electrical Equipments","45.82502585","23.5","10.265982267848807","58.16599732262383","178.10650887573965","410.8695652173913","1128.3012206193887","59746.5","50521.13846153846","8.423572326620526","54.75784407797149","163.0453228784691","384.8219227544071","0.553191489361704","434.09090909090907","33.947395031695926"
Centenial Surgical Suture Ltd,CSURGSU,"Health Care Equipment & Supplies","45.822648","125.6","-4.65631929046564","17.16621253405995","33.688131985098444","53.22679028913017","-55.23613963039014","1060.375","680.4769230769231","-6.498729231693921","13.758059289407612","18.626945987827902","27.17914782614596","27.388535031847148","64.74291710388246","23.340979378733827"
Sudal Industries Ltd,SUDAI,"Aluminum","45.77196446","54.7","-4.1874892297087705","0.2886002886002953","-0.4368401892974061","315.33788914198936","191.02167182662538","7544.791666666667","8091.707692307692","-6.0298991709370515","-3.1195529560520447","-15.498026186567948","289.2902466790052","15.648994515539293","422.944550669216","44.11226063189779"
Rishi Techtex Ltd,RISHITECH,"Textiles","45.735508","61.88","-1.3253596250202042","2.8297119757453255","35.02072878027494","106.47313980647316","-6.1303229494141185","9795.666666666666","20241.2","-3.1677695662484853","-0.5784412689070146","19.9595427830044","80.42549734348894","13.106011635423398","120.9210996072831","15.580830318953698"
Ashirwad Capital Ltd,ASHCAP,"Diversified Financials","45.72","5.08","0","10.344827586206906","50","96.15384615384616","-67.22742983006599","286421.4583333333","488423.94615384616","-1.8424099412282808","6.936674341554566","34.93881400272946","70.10620369086195","28.477690288713898","115.86402266288954","29.321826421557184"
Future Lifestyle Fashions Ltd,FLFL,"Retail - Apparel","45.518888260000004","2.26","2.1739130434782727","4.910714285714279","-7.755102040816342","-44.87804878048781","4.768580961169873","57702.416666666664","91630.66153846154","0.3315031022499919","1.5025610410619392","-22.816288038086885","-70.92569124347202","90.26548672566372","25.555555555555532","-64.75503931157141"
Add-Shop E-Retail Ltd,ASRL,"FMCG - Personal Products","45.498920292","16.07","-7.487237663074307","13.342599027102143","-31.82011030971574","-56.37893593919653","-31.095945538079746","108067.20833333333","81059.41538461538","-9.329647604302588","9.934445782449803","-46.881296306986286","-82.42657840218074","154.51151213441193","22.20532319391635","13.057486202015811"
Tirupati Tyres Ltd,TTIL,"Tires & Rubber","45.46491","18.6","-9.478908188585608","-35.59322033898306","-74.84446848796321","-49.42903752039152","695.5793562179524","146010.20833333334","567157.6461538462","-11.32131812981389","-39.0013735836354","-89.90565448523375","-75.47667998337573","404.6774193548387","3.3333333333333437","71.328053118774"
Sonu Infratech Ltd,SONUINFRA,"Construction & Engineering","45.41225","57.85","7.030527289546725","-4.221854304635757","41.26984126984126","23.08510638297873","133.33333333333334","16421.052631578947","25016.949152542373","5.1881173483184435","-7.630007549288097","26.208655272570716","-2.9625360800054814","49.524632670700086","48.33333333333334",
Aditya Spinners Ltd,ADITYASP,,"45.317583816","27.07","-4.884225759768457","12.254483347566172","18.936731107205617","23.045454545454547","2.0459045244555254","16687.666666666668","14964.615384615385","-6.726635700996738","8.846330102913832","3.875545109935075","-3.002187917529664","18.21204285186553","56.02305475504321","47.708505921037236"
New Light Apparels Ltd,NEWLIGHT,,"45.312932894999996","57.93","-2.07090788601723","24.23287095418243","223.63128491620114","205.05529225908376","-96.49199736899803","32313.875","35270.307692307695","-3.9133178272455105","20.82471770953009","208.5700989189306","179.00764979609954","8.35491109960298","286.2","8.913658282676963"
Modern Steel Ltd,MDRNSTL,"Iron & Steel","45.291923469","32.91","39.23857868020305","46.762974852862484","54.14519906323183","83.75209380234503","4103.530557584611","37324.916666666664","17964.36923076923","37.396168738974765","43.354821608210145","39.08401306596129","57.704451339360816","13.552111820115464","125.41095890410956","24.50507075354116"
Hind Aluminium Industries Ltd,HINDALUMI,"Metals - Aluminium","45.266937","71.85","11.676140728222451","21.79959785522788","38.17307692307691","76.01665850073492","-92.27421514655558","22283.25","14998.538461538461","9.83373078699417","18.39144461057554","23.11189092580637","49.969016037750706","14.54418928322896","82.82442748091603","3.328324562289664"
Inspire Films Ltd,INSPIRE,"Movies & TV Serials","45.18287268","33.2","2.469135802469149","-3.7681159420289774","-2.923976608187134","-51.06853352984524","-75","13809.52380952381","15466.666666666666","0.6267258612408682","-7.176269186681317","-17.985162605457674","-77.11617599282945","117.16867469879513","14.089347079037795",
Gajanan Securities Services Ltd,GAJANANSEC,"Investment Banking & Brokerage","45.14961","145.55","-9.336686576548269","78.6422200198216","142.58333333333337","305.9972105997211","111.25611745513866","1157.8636363636363","602.5873015873016","-11.17909651777655","75.23406677516925","127.52214733606283","279.9495681367369","14.73720371006526","379.25584458347055","69.97027215424984"
Erp Soft Systems Ltd,ERPSOFT,"Software Services","45.144","114","0","1.9222172552525756","21.147715196599368","60.563380281690144","-100","231.54166666666666","194.63492063492063","-1.8424099412282808","-1.4859359893997646","6.086529199328826","34.51573781870593","66.53508771929823","73.64813404417363","8.851195891937191"
Cospower Engineering Ltd,COSPOWER,"Electrical Components & Equipment","45.1425","300.95","9.408396946564876","6.958955223880588","31.995614035087716","-5.9531250000000036","300","978.2608695652174","4882.8125","7.565987005336595","3.550801979228248","16.934428037817174","-32.000767462984214","23.608572852633337","50.39980009995002",
Shree Hari Chemicals Export Ltd,SHHARICH,"Commodity Chemicals","45.129945","101.5","3.918575063613226","33.3768778576094","28.970775095298595","106.67888413765017","-58.399710354815355","10410","8684.846153846154","2.0761651223849453","29.96872461295706","13.909589098028054","80.63124167466596","12.394088669950731","123.76543209876543","37.97296614612149"
Nippon India Nifty Pharma ETF,PHARMABEES,"Equity","45.057158312","23.54","0.7986548970155581","5.499340079190497","22.924281984334208","49.36548223350253","-59.65045985442046","3930361.5","4635425.984615385","-1.0437550442127228","2.091186834538157","7.863095987063666","23.317839770518322","3.8657604078164765","62.906574394463675",
Kridhan Infra Ltd,KRIDHANINF,"Iron & Steel","45.020122375","4.75","0.8908685968819606","2.2573363431151363","-10.377358490566035","75.92592592592591","71.88923086586476","93996.58333333333","84576.58461538462","-0.9515413443463202","-1.1508169015372038","-25.438544487836577","49.878283462941695","58.94736842105264",,"-16.639114270451437"
Innokaiz India Ltd,INNOKAIZ,"Advertising","44.9940636","44.01","7.061611374407574","-7.418032786885242","-14.327428460190774","-67.93442622950819","-91.66666666666667","6086.95652173913","11390.47619047619","5.219201433179293","-10.826186031537581","-29.388614457461316","-93.9820686924924","223.79004771642812","7.341463414634131",
Tecil Chemicals and Hydro Power Ltd,TECILCHEM,"Commodity Chemicals","44.8681142","23.66","-1.5989628349178953","-8.664259927797834","12.132701421800942","31.444444444444443","935.6435643564356","925.2608695652174","1260.03125","-3.441372776146176","-12.072413172450174","-2.9284845754696","5.396801981460232","65.17328825021131",,
Kanco Tea & Industries Ltd,KANCOTEA,"Agro Products","44.578840554","87.02","16.544694197595415","20.627620722304883","19.368998628257874","11.1508494060544","55.1219512195122","3543.2083333333335","2943.4615384615386","14.702284256367134","17.219467477652543","4.307812630987332","-14.89679305692981","5.722822339692035","40.35483870967742","25.01290400217926"
Swasti Vinayaka Art and Heritage Corporation Ltd,SVARTCORP,"Real Estate","44.55","4.95","-2.559055118110234","3.1250000000000075","12.244897959183673","61.76470588235294","73.1604045933751","146314.70833333334","222166.0153846154","-4.4014650593385145","-0.2831532446523326","-2.816288038086869","35.71706341936873","20.4040404040404","79.34782608695654","23.83153474178512"
India Cements Capital Ltd,INDCEMCAP,"Tour & Travel Services","44.49771","20.5","-1.5573383671543266","-2.2492970946579214","11.473626971179986","70.54908485856906","75.90404582885786","8623.375","19871.584615384614","-3.399748308382607","-5.6574503393102615","-3.587559026090556","44.501442395584846","28.926829268292686","91.40989729225022","46.86777695102404"
TGB Banquets and Hotels Ltd,TGBHOTELS,"Hotels, Resorts & Cruise Lines","44.4567552","15.18","-3.7359900373598873","1.3770491803278744","16.32183908045976","51.04477611940297","-35.947670111693675","211822.08333333334","229100.4923076923","-5.578399978588168","-2.0311040643244658","1.2606530831892186","24.997133656418757","33.72859025032939","59.78947368421053","28.10433283724363"
Vera Synthetic Ltd,VERA,"Textiles","44.415","90","0","-0.5524861878453039","91.48936170212765","91.48936170212765","-66.66666666666667","14000","11538.461538461539","-1.8424099412282808","-3.960639432497644","76.42817570485711","65.44171923914344","5.333333333333323","92.3076923076923","0.913393693363318"
B2B Software Technologies Ltd,B2BSOFT,"Application Software","44.2931328","40.32","4.204204204204204","13.61527967257845","44.15445119771184","46.298984034833104","-53.40200508559675","64547.25","72043.98461538462","2.3617942629759225","10.207126427926111","29.0932652004413","20.251341571848894","13.963293650793652","55.076923076923066","39.325901136561"
Shree Ganesh Bio-Tech (India) Ltd,SHREEGANES,"Agro Products","44.247264","1.11","-1.7699115044247609","-2.631578947368404","-10.483870967741927","21.978021978021985","31.339888402094957","1384441.5","2053291.1692307692","-3.6123214456530417","-6.039732192020744","-25.54505696501247","-4.0696204849622255","70.27027027027025","58.571428571428584","-28.523841600072743"
Bervin Investment and Leasing Ltd,BERVINL,"Diversified Financials","44.23575","75","-3.3115235678995916","65.13112884834662","130.84025854108955","94.40124416796267","102.54237288135593","3409.0416666666665","2436.0923076923077","-5.153933509127873","61.72297560369428","115.77907254381901","68.35360170497846","10.26666666666667","159.96533795493932","66.85017018500045"
Venlon Enterprises Ltd,VENLONENT,"Commodity Chemicals","44.14490743","8.45","-1.3398294762484921","-4.255319148936184","59.133709981167605","93.36384439359266","-38.375","7131","8545.323076923078","-3.182239417476773","-7.663472393588524","44.072523983897064","67.31620193060844","15.266272189349127","103.61445783132525","21.132962787893362"
Gothi Plascon (India) Ltd,GOTHIPL,"Real Estate Operating Companies","44.1354","43.27","9.674999999999994","9.94987468671679","3.0238095238095313","35.21875000000001","200","1034.7826086956522","862.5","7.8325900587717125","6.54172144206445","-12.037376473461011","9.171107537015796","24.56667437023341","54.59092533047518","43.78806761368344"
Family Care Hospitals Ltd,FAMILYCARE,"Health Care  Services","44.076055583999995","8.16","-2.7554535017221604","12.18543046357617","2.512562814070354","12.242090784044025","24.306965272807236","326432.25","281745.9692307692","-4.597863442950441","8.77727721892383","-12.548623183200188","-13.805551678940185","27.328431372549034","30.97913322632424","4.789172089274385"
Sonal Adhesives Ltd,SONALAD,"Specialty Chemicals","44.008921","72.61","-1.4065273794892819","-6.331084587441613","-7.526744778400404","4.730996682532816","-69.93760635280772","3279.2916666666665","8408.415384615384","-3.2489373207175625","-9.739237832093954","-22.587930775670944","-21.316645780451395","56.86544553091861","23.591489361702124","61.397417619225855"
PVV Infra Ltd,PVVINFRA,,"43.971382824","7.64","-4.999999999999992","-12.42270938729623","-31.45420560747664","19.064935064935053","-4.843722447540117","416191.0833333333","731178.6615384616","-6.842409941228273","-15.83086263194857","-46.51539160474718","-6.982707398049158","134.51134380453755","25.245901639344236","-2.4902028297476675"
Unison Metals Ltd,UNISON,"Housewares","43.89754","27.4","6.638687523845854","-0.5338078291815023","30.47619047619047","22.15782434239857","-63.267692471232294","39447.291666666664","37890.07692307692","4.796277582617573","-3.941961073833842","15.41500447891993","-3.889818120585641","34.30656934306568","42.70833333333333","21.851275110582648"
ARSS Infrastructure Projects Ltd,ARSSINFRA,"Construction & Engineering","43.725108618","19.23","-1.2953367875647668","8.485193621867893","-2.3857868020304513","-7.7697841726618755","-78.34566240753195","17508.25","16625.672413793105","-3.1377467287930476","5.077040377215553","-17.446972799300994","-33.817426635646086","39.1055642225689","11.478260869565226","-6.562092506741147"
Focus Business Solution Ltd,FOCUS,"Diversified Support Services","43.6962","95","0","-9.935532802427005","51.153540175019884","26.53169952051146",,"490.90909090909093","641.8032786885246","-1.8424099412282808","-13.343686047079345","36.09235417774934","0.4840570575272487","11.031578947368414","60.5543349670441",
USG Tech Solutions Ltd,USGTECH,"IT Consulting & Other Services","43.51328784","11.04","28.44932844932845","14.72191930207197","67.52655538694992","80.98360655737704","115.4018954018954","24673.166666666668","21720.63076923077","26.606918508100172","11.313766057419631","52.46536938967938","54.93596409439283","4.166666666666674","93.68421052631577","44.53938580979005"
Dhyaani Tradeventtures Ltd,DHYAANITR,"Trading Companies & Distributors","43.479296","25.54","13.130434782608694","14.259586840368907","32.506343162588884","-62.29244909065939","0","144291.3307325531","108612.88786635989","11.288024841380413","10.851433595716568","17.445157165318342","-88.3400915536436","168.48956140876936","48.63024074465707",
Veritaas Advertising Ltd,VERITAAS,"Advertising","43.33305","153.5","2.861842105263154","15.814814814814811","-41.24401913875598","-41.24401913875598","-25","16514.285714285714","14911.475409836066","1.0194321640348731","12.406661570162472","-56.30520513602652","-67.29166160174019","88.11074918566774","22.799999999999997",
Unick Fix-A-Form And Printers Ltd,UNICK,"Packaging","43.2218","78.8","8.000000000000005","3.8051349572086903","40.71428571428571","57.285429141716556","-40.74803149606299","298.7083333333333","1410.1384615384616","6.157590058771724","0.3969817125563502","25.653099717015166","31.237786678732345","10.91370558375635","62.641898864809065","26.319973713232024"
